Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0003180~aortic valve morphogenesis	9	0.7097791798107256	5.835185038404751E-4	HEY1, ADAMTS19, NOS3, SNAI1, SNAI2, EMILIN1, SLIT2, NKX2-5, SMAD6	1028	37	19416	4.594173940477442	0.9125175539434064	0.2214187486391039	0.2211004658188273
GOTERM_BP_DIRECT	GO:0061053~somite development	6	0.47318611987381703	7.886929910109528E-4	SHH, PTCH1, NOG, LOXL3, MEOX2, MEOX1	1028	15	19416	7.554863813229572	0.9628690125935421	0.2743337120399764	0.2739393655444709
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	57	4.495268138801261	8.673265967865272E-4	HIP1, THRB, SERPINE2, TNFAIP2, CIB1, FGF2, NHSL2, DMBT1, MDK, GPER1, BCL7B, ZIC1, JAK3, MYBL1, KCTD19, MEF2C, ZHX3, MUSK, ETV1, PGF, NME1, FOXD4L6, RARB, PPARG, ARF6, DLX5, NXN, SH2D2A, CREM, RASAL1, EFNA5, GATA2, ARHGAP22, BAG6, FSTL5, SLIT2, NKX2-5, NKX2-4, NKX2-2, SMAD4, ANGPT2, NIBAN2, CDX2, OSGIN1, RMDN3, SMAD9, SEMA4F, PTK6, SMAD6, ARHGAP24, ID2, ID1, ID4, ID3, OSTN, CAMK1, INHA	1028	687	19416	1.56705690449085	0.973265277236412	0.27847855499899726	0.27807825041586504
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	44	3.4700315457413247	0.0014496185396366977	CITED1, CSF1, PLAG1, DLX5, NRXN1, FBLN1, GATA2, FGF2, MAPK9, SHH, GJA1, MYC, LAMP3, GPER1, LMNA, SOX8, EMILIN1, CD36, NKX2-5, IKBKE, LDLR, WNT3, NKX2-2, CD74, MEF2C, SMAD4, MUSK, CDKN2A, EGF, NOS3, NOG, ZNF804A, OVOL2, ACTA2, AR, PLSCR1, CDK6, ID2, ID4, CRH, ID3, PPARG, VIM, RBMS3	1028	505	19416	1.645613899911392	0.9976541269332391	0.4321934131745412	0.43157214808612543
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	16	1.2618296529968454	0.0016666339876825395	DUSP5, MEF2C, DUSP9, EGFR, AR, ZDHHC9, MYC, MAP3K8, MBP, TNIK, CD36, CCR5, HRAS, SCG2, FGFR3, MAP3K11	1028	120	19416	2.5182879377431906	0.9990531157577437	0.4347831415366825	0.43415815379130157
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	16	1.2618296529968454	0.0016666339876825395	CDKN2D, SMAD4, CDKN2C, SERPINE2, CDKN2A, NPR1, OSGIN1, PTPRJ, OSGIN2, SMARCA2, GJA1, ADAM15, BCL2, PPARG, SLIT2, SIPA1	1028	120	19416	2.5182879377431906	0.9990531157577437	0.4347831415366825	0.43415815379130157
GOTERM_BP_DIRECT	GO:0035456~response to interferon-beta	5	0.3943217665615142	0.0019034167155122794	IFITM3, IFITM1, PLSCR1, IFITM2, IKBKE	1028	11	19416	8.585072515033604	0.9996481945274638	0.46241298550574106	0.4617482806870936
GOTERM_BP_DIRECT	GO:0001954~positive regulation of cell-matrix adhesion	7	0.5520504731861199	0.001994114455942343	CDK6, JUP, CSF1, PLEKHA2, CIB1, CD36, EPHA1	1028	26	19416	5.085004489673751	0.9997592481271517	0.46241298550574106	0.4617482806870936
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	17	1.3406940063091484	0.0024189282591063066	MEF2C, SMAD4, MYOC, DLX5, NOG, SMAD9, GLI1, FGF2, FOSL2, COL1A1, GJA1, ID4, SNAI1, SNAI2, SOX8, LGR4, EPHA2	1028	137	19416	2.3436621318412905	0.9999592818966734	0.4965804859835385	0.4958666664061783
GOTERM_BP_DIRECT	GO:0098609~cell-cell adhesion	22	1.7350157728706623	0.0024391170520416785	ANXA1, KIRREL2, JUP, COL14A1, ICAM3, PRICKLE1, BAIAP2, EGFR, TMEM47, DLG1, ITGA10, CDH10, BCL2, ITGA7, STXBP6, FAT4, PKP3, PDLIM5, NEO1, TJP3, TJP2, MPZL2	1028	202	19416	2.05701737488924	0.9999625802146841	0.4965804859835385	0.4958666664061783
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	12	0.9463722397476341	0.00258697183230348	ACTA2, UTS2B, GUCY1A1, COL1A2, ACSM3, NPR1, NOS3, NPY1R, PPARG, LNPEP, EMILIN1, RENBP	1028	78	19416	2.905716851242143	0.9999798440625516	0.4965804859835385	0.4958666664061783
GOTERM_BP_DIRECT	GO:0030850~prostate gland development	5	0.3943217665615142	0.0027363083798805426	SHH, ANXA1, PTCH1, GLI1, HOXA11	1028	12	19416	7.869649805447471	0.9999892112422067	0.4965804859835385	0.4958666664061783
GOTERM_BP_DIRECT	GO:0030518~nuclear receptor-mediated steroid hormone signaling pathway	5	0.3943217665615142	0.0027363083798805426	ESRRA, AR, GPER1, NR3C1, ESR1	1028	12	19416	7.869649805447471	0.9999892112422067	0.4965804859835385	0.4958666664061783
GOTERM_BP_DIRECT	GO:0007411~axon guidance	21	1.6561514195583598	0.00298400459647496	SEMA6B, LYPLA2, NOTCH3, SMAD4, EPHA6, NIBAN2, NRXN1, NEXN, ETV1, PTPRJ, SEMA4F, L1CAM, EFNA5, NTN3, NELL2, SHH, FLRT2, SLIT2, NEO1, WNT3, EPHA3	1028	192	19416	2.0657830739299614	0.9999961746304327	0.5189681327369368	0.518222131587818
GOTERM_BP_DIRECT	GO:2000647~negative regulation of stem cell proliferation	6	0.47318611987381703	0.0032656302974244074	CDKN2C, PTCH1, RARB, FBLN1, FGF2, OVOL2	1028	20	19416	5.666147859922178	0.9999988235932764	0.5452296344579791	0.5444458831865971
GOTERM_BP_DIRECT	GO:0003184~pulmonary valve morphogenesis	6	0.47318611987381703	0.004101906764983246	HEY1, ADAMTS19, NOS3, SLIT2, SMAD6, STRA6	1028	21	19416	5.39633129516398	0.9999999646005753	0.6119272444555673	0.6110476173672269
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	24	1.8927444794952681	0.004165805109676442	IFITM3, RTP4, APOBEC3C, IFITM1, CRCP, IFITM2, UNC93B1, CARD9, MX1, SAMHD1, IFIT3, IFI44L, VAMP8, ISG20, AGBL5, PLSCR1, DMBT1, BCL2, NLRP3, TBKBP1, GBP2, GBP1, IKBKE, GBP3	1028	239	19416	1.8966185305178842	0.9999999729177982	0.6119272444555673	0.6110476173672269
GOTERM_BP_DIRECT	GO:0007417~central nervous system development	17	1.3406940063091484	0.004271838941640018	SEMA6B, SH3GL3, EIF2B2, CAPG, HAPLN3, S100B, CYP26A1, RPS6KA6, SHH, MARCKS, TLX3, PDGFC, ZIC1, ID3, MBP, SERPINI1, NES	1028	145	19416	2.2143566349121158	0.9999999826356989	0.6119272444555673	0.6110476173672269
GOTERM_BP_DIRECT	GO:0001656~metanephros development	7	0.5520504731861199	0.004294248461878473	GDF11, SHH, CITED1, RDH10, BCL2, ID3, HOXA11	1028	30	19416	4.407003891050584	0.9999999841926226	0.6119272444555673	0.6110476173672269
GOTERM_BP_DIRECT	GO:0140639~positive regulation of pyroptotic inflammatory response	4	0.31545741324921134	0.004398135441702688	ZDHHC9, GBP2, GBP1, GBP3	1028	7	19416	10.79266259032796	0.9999999897737325	0.6119272444555673	0.6110476173672269
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	7	0.5520504731861199	0.005090810670782627	CD74, HLA-DMA, UNC93B1, CTSF, IFI30, CTSD, B2M	1028	31	19416	4.264842475210242	0.9999999994401294	0.6854530238660221	0.684467705671677
GOTERM_BP_DIRECT	GO:0060325~face morphogenesis	7	0.5520504731861199	0.0059905351218396555	COL1A1, CSRNP1, TGFB3, DLX5, NOG, PRICKLE1, STRA6	1028	32	19416	4.131566147859922	0.9999999999871758	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0048146~positive regulation of fibroblast proliferation	9	0.7097791798107256	0.006354682319265828	CD74, CDK6, MYC, PDGFC, FBLN1, HRAS, ESR1, EGFR, FOSL2	1028	53	19416	3.2072535056163276	0.9999999999972214	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	18	1.4195583596214512	0.006573405365393085	CDKN2D, KCNE1, CEACAM16, THRB, FZD4, HEXB, SLC52A3, DCDC2, TSPEAR, ESPN, EML2, COL1A1, TMIE, SNAI2, EPS8L2, MBP, CCDC50, PDZD7	1028	165	19416	2.060417403608065	0.9999999999988914	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0048745~smooth muscle tissue development	5	0.3943217665615142	0.006645583332360807	SHH, DLG1, PTCH1, FOSL2, STRA6	1028	15	19416	6.2957198443579765	0.9999999999991814	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0044319~wound healing, spreading of cells	5	0.3943217665615142	0.006645583332360807	CEACAM1, CARMIL2, CD151, MRTFA, RHOC	1028	15	19416	6.2957198443579765	0.9999999999991814	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0060347~heart trabecula formation	5	0.3943217665615142	0.006645583332360807	HEY1, ADAMTS1, ADGRG6, NKX2-5, OVOL2	1028	15	19416	6.2957198443579765	0.9999999999991814	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0010631~epithelial cell migration	5	0.3943217665615142	0.006645583332360807	SMAD4, MACIR, SNAI1, SNAI2, CORO1A	1028	15	19416	6.2957198443579765	0.9999999999991814	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0001570~vasculogenesis	10	0.7886435331230284	0.006955787162054118	GJC1, TMEM100, SHH, EGFL7, CITED1, FZD4, TNNI3, PTPRJ, NKX2-5, EPHA2	1028	65	19416	2.905716851242143	0.9999999999997777	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0007517~muscle organ development	13	1.025236593059937	0.007007069797124034	MEF2C, EGR3, FHL3, ZBTB42, ETV1, JPH1, SGCE, COPRS, SGCA, LMNA, ID3, DPF3, ITGA7	1028	101	19416	2.431020533960011	0.9999999999998208	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0051496~positive regulation of stress fiber assembly	9	0.7097791798107256	0.007122464563500449	CCDC88A, SDC4, MYOC, TGFB3, LIMK1, SERPINF2, PXN, RHOC, EPHA1	1028	54	19416	3.1478599221789882	0.9999999999998896	0.7251016362939238	0.7240593244065822
GOTERM_BP_DIRECT	GO:0030178~negative regulation of Wnt signaling pathway	9	0.7097791798107256	0.007958171711003385	RNF43, CITED1, NXN, WIF1, CTNNBIP1, NOTUM, CXXC4, NFATC4, TRABD2A	1028	55	19416	3.0906261054120976	0.9999999999999967	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0032918~spermidine acetylation	3	0.23659305993690852	0.008090588461441409	SAT2, SATL1, SAT1	1028	3	19416	18.88715953307393	0.9999999999999981	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0090162~establishment of epithelial cell polarity	5	0.3943217665615142	0.00849493698610818	CYTH3, SHH, FRMD4A, SIPA1, ARF6	1028	16	19416	5.902237354085603	0.9999999999999997	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell population proliferation	36	2.8391167192429023	0.009179837298915281	TENM1, COL18A1, IFITM1, SERPINE2, CIB1, PTPRJ, NUDT6, IFIT3, ADAMTS1, GPER1, LMNA, IGFBP6, HRAS, SH2B3, CDKN2D, BCHE, GDF11, H2AC8, SMAD4, CDKN2C, NIBAN2, KLF13, TGFB3, CDKN2A, NOS3, HMGA1, DHCR24, OPRM1, SMAD6, SMARCA2, DHRS2, PLAAT4, NME1, SSTR5, AR, CDK6	1028	435	19416	1.5630752717026701	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	26	2.050473186119874	0.009261863507026617	CD151, CSF1, ATP8A1, NEDD9, CIB1, GLI1, EGFR, MDK, GPER1, PDGFC, HRAS, SEMA6B, CCR1, CARMIL2, MYOC, FZD4, EGF, SEMA4F, RHOC, VIL1, COL1A1, SH3RF2, SNAI1, SNAI2, EPHA1, EPHA2	1028	285	19416	1.7230391152979727	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0006879~intracellular iron ion homeostasis	10	0.7886435331230284	0.009320438305215516	ATP6V1A, SMAD4, NDFIP1, FRRS1, MYC, CISD1, ATP6V0A2, TTC7A, NEO1, B2M	1028	68	19416	2.777523460746166	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	22	1.7350157728706623	0.009721893067554605	SPECC1, ANXA1, DMTN, CDC42BPG, STARD8, LIMK1, FHL3, TESK2, MRTFA, PDE4DIP, CORO1A, FGD4, MRAS, FSCN1, MICALL2, RAC3, TNIK, S1PR2, PKP3, PDLIM5, ASB2, WASF3	1028	228	19416	1.8224452181036248	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:1900180~regulation of protein localization to nucleus	4	0.31545741324921134	0.009746797520886046	SHH, RASSF3, RASSF5, LMNA	1028	9	19416	8.394293125810636	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0036150~phosphatidylserine acyl-chain remodeling	4	0.31545741324921134	0.009746797520886046	OSBPL8, LPCAT4, LPCAT3, OSBPL10	1028	9	19416	8.394293125810636	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0043490~malate-aspartate shuttle	4	0.31545741324921134	0.009746797520886046	SLC25A18, MDH2, SLC25A22, SLC25A13	1028	9	19416	8.394293125810636	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0021930~cerebellar granule cell precursor proliferation	4	0.31545741324921134	0.009746797520886046	SHH, EGF, PSMG1, FGF2	1028	9	19416	8.394293125810636	1.0	0.7823679394649684	0.7812433089817893
GOTERM_BP_DIRECT	GO:0070373~negative regulation of ERK1 and ERK2 cascade	11	0.8675078864353312	0.010206083635093316	DUSP4, RPS6KA6, SMAD4, DLG1, GPER1, SPRY4, SIRPA, FBLN1, EMILIN1, GBP1, DUSP9	1028	81	19416	2.56492289955325	1.0	0.8024248553107599	0.8012713936117026
GOTERM_BP_DIRECT	GO:0030194~positive regulation of blood coagulation	5	0.3943217665615142	0.010651039894262379	DMTN, F12, SERPINE1, EMILIN1, CD36	1028	17	19416	5.555046921492332	1.0	0.8024248553107599	0.8012713936117026
GOTERM_BP_DIRECT	GO:0014003~oligodendrocyte development	6	0.47318611987381703	0.010655531731840412	SHH, EIF2B2, NSUN5, EIF2B1, WASF3, NKX2-2	1028	26	19416	4.358575276863215	1.0	0.8024248553107599	0.8012713936117026
GOTERM_BP_DIRECT	GO:0051017~actin filament bundle assembly	7	0.5520504731861199	0.010765642524533433	MARCKS, DMTN, FSCN1, NEDD9, ESPN, BAIAP2, AIF1L	1028	36	19416	3.672503242542153	1.0	0.8024248553107599	0.8012713936117026
GOTERM_BP_DIRECT	GO:0045668~negative regulation of osteoblast differentiation	10	0.7886435331230284	0.01120450068257529	RANBP3L, CDK6, CITED1, TNN, PTCH1, NOG, ID3, PPARG, OSTN, SMAD6	1028	70	19416	2.69816564758199	1.0	0.8109210306717113	0.80975535597501
GOTERM_BP_DIRECT	GO:0016477~cell migration	25	1.971608832807571	0.011268188734777012	CD63, CD151, SDC4, PXN, NEDD9, CORO1A, SIRPA, EMILIN1, IGFBP6, CARMIL2, JUP, PTK6, RHOF, RHOC, L1CAM, CCDC88A, ARC, CEACAM1, CDH10, SPATA13, CORO6, FSCN1, SDC1, EPHA3, EPHA2	1028	275	19416	1.717014503006721	1.0	0.8109210306717113	0.80975535597501
GOTERM_BP_DIRECT	GO:0030324~lung development	11	0.8675078864353312	0.012029347582296873	BAG6, SHH, EPAS1, NOS3, CRH, LOXL3, GLI1, LIPA, FGF2, EGFR, STRA6	1028	83	19416	2.5031175284796774	1.0	0.8462694820765573	0.845052995039552
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	7	0.5520504731861199	0.01228867396133318	GDF11, SDC4, LHX1, RARB, SDC1, SLIT2, SMAD6	1028	37	19416	3.573246398149122	1.0	0.8462694820765573	0.845052995039552
GOTERM_BP_DIRECT	GO:0001568~blood vessel development	8	0.6309148264984227	0.01253685500168576	COL1A1, MEF2C, CEACAM1, EGFL7, COL1A2, CDX2, WIF1, STRA6	1028	48	19416	3.1478599221789887	1.0	0.8462694820765573	0.845052995039552
GOTERM_BP_DIRECT	GO:0008584~male gonad development	13	1.025236593059937	0.012570366049052838	KCNE1, AKR1C3, RHOBTB3, ESR1, HOXA11, AR, GJA1, PRDX4, ADAM15, TNFSF10, BCL2, SOX8, INHA	1028	109	19416	2.2525970085317533	1.0	0.8462694820765573	0.845052995039552
GOTERM_BP_DIRECT	GO:0007265~Ras protein signal transduction	11	0.8675078864353312	0.013028194561515239	RABGEF1, MRAS, RALB, DOK4, CSF1, CDKN2A, DHCR24, PLD1, HRAS, FGF2, RALGPS2	1028	84	19416	2.473318510283491	1.0	0.8593493172681179	0.8581140283597305
GOTERM_BP_DIRECT	GO:0043583~ear development	4	0.31545741324921134	0.013382296507529387	TCF15, RDH10, BCL2, STRA6	1028	10	19416	7.554863813229572	1.0	0.8593493172681179	0.8581140283597305
GOTERM_BP_DIRECT	GO:0044539~long-chain fatty acid import into cell	4	0.31545741324921134	0.013382296507529387	ACSL1, CD36, SLC27A5, SLC27A4	1028	10	19416	7.554863813229572	1.0	0.8593493172681179	0.8581140283597305
GOTERM_BP_DIRECT	GO:0060412~ventricular septum morphogenesis	7	0.5520504731861199	0.013956898926193147	SMAD4, HEY1, ADAMTS19, NOS3, NOG, SLIT2, NKX2-5	1028	38	19416	3.4792135981978296	1.0	0.8826681229989424	0.8813993140056521
GOTERM_BP_DIRECT	GO:0072089~stem cell proliferation	8	0.6309148264984227	0.01553287111028812	RNF43, SHH, CDKN2C, PTCH1, RARB, FGF2, NES, WNT3	1028	50	19416	3.021945525291829	1.0	0.9274904977011073	0.9261572578864914
GOTERM_BP_DIRECT	GO:0021940~positive regulation of cerebellar granule cell precursor proliferation	3	0.23659305993690852	0.015614208057821247	SHH, EGF, FGF2	1028	4	19416	14.165369649805447	1.0	0.9274904977011073	0.9261572578864914
GOTERM_BP_DIRECT	GO:0034381~plasma lipoprotein particle clearance	3	0.23659305993690852	0.015614208057821247	SCARB1, CD36, LDLR	1028	4	19416	14.165369649805447	1.0	0.9274904977011073	0.9261572578864914
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	16	1.2618296529968454	0.01571113791865961	TLE3, SMAD4, CTNNBIP1, NOG, SHISA3, PRICKLE1, MLLT3, GLI1, SHH, MDK, TNN, SNAI2, IGFBP6, NOTUM, NKX2-5, RBMS3	1028	153	19416	1.9751277943083851	1.0	0.9274904977011073	0.9261572578864914
GOTERM_BP_DIRECT	GO:0009953~dorsal/ventral pattern formation	7	0.5520504731861199	0.015776671139621133	SHH, LHX1, PTCH1, NOG, GLI1, HOXA11, OVOL2	1028	39	19416	3.3900029931158335	1.0	0.9274904977011073	0.9261572578864914
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	15	1.1829652996845426	0.016401604380476553	ANXA1, DMTN, PLXND1, HEXB, BAIAP2, CORO1A, RHOBTB2, VIL1, FAM171A1, FGD4, DLG1, CDC42EP5, RAC3, ITGA7, WASF3	1028	140	19416	2.0236242356864924	1.0	0.9483700169267685	0.9470067634285507
GOTERM_BP_DIRECT	GO:0034220~monoatomic ion transmembrane transport	16	1.2618296529968454	0.016586250894981815	KCNH2, GPR89A, ATP8A1, PLLP, TMEM120A, ANO9, GRIK2, TMC6, GPR89B, ANO3, TPCN1, GJC1, GJA1, CLCN4, SFXN3, SFXN4	1028	154	19416	1.9623022891505382	1.0	0.9483700169267685	0.9470067634285507
GOTERM_BP_DIRECT	GO:0038109~Kit signaling pathway	8	0.6309148264984227	0.017207159831721643	RABGEF1, EPHA6, MUSK, EPHA1, FGFR3, EGFR, EPHA3, EPHA2	1028	51	19416	2.962691691462577	1.0	0.9576358018347485	0.9562592290482107
GOTERM_BP_DIRECT	GO:0038145~macrophage colony-stimulating factor signaling pathway	8	0.6309148264984227	0.017207159831721643	EPHA6, MUSK, CSF1, EPHA1, FGFR3, EGFR, EPHA3, EPHA2	1028	51	19416	2.962691691462577	1.0	0.9576358018347485	0.9562592290482107
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	16	1.2618296529968454	0.017498300163116483	MEF2C, CITED1, PLXND1, TGFB3, UNC5B, FZD9, GRIK2, CORO1A, NFATC4, MDK, RAD21, BCL2, CPEB3, SNCB, HRAS, NES	1028	155	19416	1.949642274381825	1.0	0.9587665223057636	0.9573883241424108
GOTERM_BP_DIRECT	GO:0035455~response to interferon-alpha	4	0.31545741324921134	0.01768687642969425	IFITM3, IFITM1, IFITM2, LAMP3	1028	11	19416	6.868058012026883	1.0	0.9587665223057636	0.9573883241424108
GOTERM_BP_DIRECT	GO:0031175~neuron projection development	14	1.1041009463722398	0.018041831370749953	PSD, GPM6A, MYOC, NRXN1, STMN3, L1CAM, RGMA, MAP2, BLOC1S1, MICALL2, VIM, NCDN, STX3, FRYL	1028	128	19416	2.065783073929961	1.0	0.9654692838655167	0.9640814506831513
GOTERM_BP_DIRECT	GO:1903672~positive regulation of sprouting angiogenesis	6	0.47318611987381703	0.01940398914793405	PKM, TNN, S100A1, MIR31, FGF2, TGM2	1028	30	19416	3.777431906614786	1.0	1.0	0.9988018212317278
GOTERM_BP_DIRECT	GO:0006869~lipid transport	12	0.9463722397476341	0.020228476122300106	ABCA1, OSBPL8, SCARB1, STOML1, APOL6, SIGMAR1, CD36, TEX2, APOL1, LDLR, APOL3, OSBPL10	1028	103	19416	2.2004457708435647	1.0	1.0	0.9988018212317278
GOTERM_BP_DIRECT	GO:0048863~stem cell differentiation	8	0.6309148264984227	0.020929748590143557	GPM6A, CDX2, BBS12, NOG, SMAD9, EPOP, A2M, ESR1	1028	53	19416	2.8508920049922915	1.0	1.0	0.9988018212317278
GOTERM_BP_DIRECT	GO:0048488~synaptic vesicle endocytosis	8	0.6309148264984227	0.020929748590143557	DNM3, SYNJ1, ATP8A1, CLTB, SNCG, SNCB, STX1A, ARF6	1028	53	19416	2.8508920049922915	1.0	1.0	0.9988018212317278
