Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:1900025~negative regulation of substrate adhesion-dependent cell spreading	7	0.5219985085756897	6.640000723934175E-5	DMTN, SPRY4, FBLN1, ITGB1BP1, MELTF, EFNA5, GBP1	1102	14	19416	8.809437386569874	0.2503277718241931	0.02216227933934645	0.022029479324867766
GOTERM_BP_DIRECT	GO:1903078~positive regulation of protein localization to plasma membrane	13	0.9694258016405668	8.206070065550005E-5	PRKCH, ITGA3, NRXN1, ARHGEF16, ATP2B4, CIB1, ZDHHC8, AKAP5, EGFR, PGRMC1, DLG1, GPER1, EPHA2	1102	58	19416	3.9490581388071844	0.29958060684364074	0.025409807528247244	0.025257547791963673
GOTERM_BP_DIRECT	GO:0003148~outflow tract septum morphogenesis	9	0.6711409395973155	8.784215554821587E-5	NELL2, ROBO2, NRP1, SMAD4, NRP2, NKX2-5, SMAD6, FGFR2, TGFBR2	1102	27	19416	5.872958257713248	0.3169340428418487	0.025409807528247244	0.025257547791963673
GOTERM_BP_DIRECT	GO:0003151~outflow tract morphogenesis	12	0.8948545861297539	1.565938344495077E-4	TGFBR3, MEF2C, NOTCH1, PLXND1, NOG, NPY1R, SIX1, HES1, PRICKLE1, NKX2-5, HIF1A, TGFBR2	1102	53	19416	3.989179193918433	0.49313665737899437	0.042344103947101114	0.04209037112787442
GOTERM_BP_DIRECT	GO:0070373~negative regulation of ERK1 and ERK2 cascade	15	1.1185682326621924	1.68811962067569E-4	LYN, DUSP4, SMAD4, SPRY4, DAB2IP, FBLN1, C1QL4, SPRED3, RPS6KA6, DLG1, GPER1, SIRPA, EMILIN1, ITGB1BP1, GBP1	1102	81	19416	3.2627545876184714	0.5193120325237779	0.042344103947101114	0.04209037112787442
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	50	3.728560775540642	1.7566118254155798E-4	EDA, CSF1, CITED1, FGF2, GJA1, GPER1, LAMP3, DNMT3B, EMILIN1, CD36, IKBKE, OSR2, MEF2C, MUSK, ITGA3, TESC, NOG, MIR27B, OVOL2, TGFBR3, ADAM19, EDAR, ACTA2, AR, PLSCR1, RBMS3, PPARD, NOTCH1, NRXN1, PIK3R3, FBLN1, GATA2, HIF1A, MAPK9, LMNA, HES1, NKX2-5, LDLR, WNT3, CD74, SMAD4, EGF, ZNF804A, KLF4, ID2, ID4, ID3, ATP13A2, VIM, LIMS1	1102	505	19416	1.7444430468455194	0.5333896896274224	0.042344103947101114	0.04209037112787442
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	63	4.697986577181208	2.0063375173924895E-4	HIP1, THRB, EDA, TNFAIP2, CIB1, FGF2, ELK3, M1AP, NHSL2, GPER1, PEG10, HNF4A, BCL7B, ZIC1, JAK3, MYBL1, OSR2, MEF2C, PRKCH, UNC13A, MUSK, TESC, PGF, TGFBR2, EDAR, ELF3, TESMIN, ITGB1BP1, AHDC1, PPARD, SEMA7A, NDRG4, NOTCH1, COL13A1, DAPL1, NXN, NEDD4L, RFNG, EFNA5, GATA2, ARHGAP22, BAG6, FSTL5, ADGRG1, SLIT2, NKX2-5, SMAD4, NIBAN2, CDX2, SMAD9, SEMA4F, PTK6, NOTCH2NLA, SMAD6, ARHGAP24, BMP1, ID2, ID1, SARM1, ID4, ID3, OSTN, INHA	1102	687	19416	1.6157046735193652	0.5813153180115371	0.04581841309455796	0.04554386164480951
GOTERM_BP_DIRECT	GO:0030324~lung development	15	1.1185682326621924	2.2035738604297633E-4	SREBF1, NOTCH1, EPAS1, ITGA3, LOXL3, GLI1, FGF2, LIPA, EGFR, BAG6, CRISPLD2, HES1, CCN2, FGFR2, STRA6	1102	83	19416	3.184133995145737	0.6156632120203418	0.04780653490202371	0.047520070300167846
GOTERM_BP_DIRECT	GO:0007411~axon guidance	25	1.864280387770321	2.3145551125178457E-4	ROBO2, NOTCH3, NRP1, SEMA7A, NRP2, NOTCH1, NRXN1, NEXN, PTPRJ, SEMA3F, EFNA5, EFNB3, TUBB3, SLIT2, NEO1, WNT3, SEMA6B, SMAD4, EPHA7, NIBAN2, EPHA6, SEMA4F, L1CAM, NELL2, NFASC	1102	192	19416	2.294124319419238	0.6337362969798015	0.04782311730102349	0.047536553334711754
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	26	1.9388516032811336	2.549554572474558E-4	NECAB2, NRP1, SEMA7A, NDRG4, NOTCH1, NRXN1, CIB1, FGF2, EGFR, GPER1, PDGFC, CCN2, CD36, HRAS, PDE8A, CCR1, CD74, CAVIN3, SERPINF2, CARD9, MIR27B, MTURN, ACTA2, FGFR3, FGFR2, FERMT2	1102	205	19416	2.234588995617724	0.6692500990402095	0.050284169499850484	0.04998285850492167
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	17	1.267710663683818	2.7288715784858726E-4	BCAS3, DMTN, ARHGEF16, PRKCD, HIP1R, ARHGEF19, RHOF, F11R, RHOC, BAIAP2, EFNA5, CORO1A, CORO2B, RHOBTB2, CCDC88A, FSCN1, HRAS	1102	105	19416	2.8525797251750067	0.6940149285492407	0.050868364290543255	0.05056355270456628
GOTERM_BP_DIRECT	GO:0007165~signal transduction	106	7.90454884414616	2.813645409018295E-4	CBLC, NR3C1, FGF2, NR3C2, ELK3, GJA1, RPS6KA6, LGALS1, RASSF3, RASSF4, RPS6KA1, CCN2, OSTF1, PRKACA, PDE8A, PRKCH, PRKCB, CLEC11A, PRKCD, ANK1, PGF, SIGIRR, AR, ADCY9, PLPP3, OPTN, PLPP1, DGKH, CDS1, NDRG4, CRABP2, EPAS1, HIF1A, RAP1GAP, RHOBTB2, ARHGAP22, C3, SCUBE1, GRK5, NLRP3, LPXN, NPHP4, LYN, STARD13, TNFSF15, TNFSF13, RASSF7, ARHGAP29, ESR1, ARHGAP24, ARHGAP23, ARHGAP31, BMP1, TNFSF4, OGN, GNB4, ULBP2, FGF11, BCAR3, NRP1, TENM1, CNTNAP1, DIRAS2, ARHGAP1, PTPRJ, SMPD1, KIF13B, PDE4A, TIMP1, HRAS, YWHAG, PSD, DUSP4, DUSP5, MYOC, HUNK, NRG2, RHOF, RHOC, GNL1, ADAMTS20, HSH2D, PDE5A, PHLPP1, INPP1, PLPPR3, NRXN1, SEMA3F, AKAP5, EGFR, PDE11A, HLX, WIF1, OLFML1, SH2B3, LIMK1, MX1, TSPEAR, MAPK10, P2RX6, PDP2, SARM1, FAS, INHA, IL17D, SIPA1	1102	1326	19416	1.4084470029810052	0.7050686099647445	0.050868364290543255	0.05056355270456628
GOTERM_BP_DIRECT	GO:0097490~sympathetic neuron projection extension	5	0.37285607755406414	3.134638675101183E-4	NELL2, NRP1, NRP2, SEMA3F, S100B	1102	7	19416	12.584910552242677	0.7434246614307564	0.05440478884505613	0.054078786422845616
GOTERM_BP_DIRECT	GO:0030518~nuclear receptor-mediated steroid hormone signaling pathway	6	0.44742729306487694	3.2903805841681986E-4	AR, GPER1, NR3C1, ESR1, PLPP1, NR3C2	1102	12	19416	8.809437386569874	0.7601954518621733	0.05491138982579159	0.05458235176737477
GOTERM_BP_DIRECT	GO:0048844~artery morphogenesis	8	0.5965697240865026	3.604785079824188E-4	NOTCH3, NRP1, PRRX1, ZMIZ1, HES1, LDLR, TGFBR2, STRA6	1102	25	19416	5.638039927404718	0.7907861258682042	0.05793023133835982	0.0575831038862286
GOTERM_BP_DIRECT	GO:0060395~SMAD protein signal transduction	8	0.5965697240865026	4.6932742852315556E-4	GDF11, SMAD4, CITED1, ZMIZ1, SMAD9, SMAD6, PML, TGFBR2	1102	26	19416	5.421192237889152	0.8695662356406224	0.07272898972721328	0.07229318568644177
GOTERM_BP_DIRECT	GO:0051894~positive regulation of focal adhesion assembly	8	0.5965697240865026	6.028472740542401E-4	NRP1, SDC4, MYOC, PTPRJ, ITGB1BP1, FERMT2, LIMS1, S100A10	1102	27	19416	5.220407340189554	0.9269450286714987	0.09019842490073614	0.08965794113779095
GOTERM_BP_DIRECT	GO:0006869~lipid transport	16	1.193139448173005	6.848496326204029E-4	ABCA1, SCARB1, OSBPL7, STOML1, OSBPL5, SIGMAR1, STARD10, APOLD1, OSBPL10, SPART, SLCO2A1, CD36, APOL1, LDLR, APOL3, ABCG1	1102	103	19416	2.7369125861187955	0.9488289101364206	0.09750536556573407	0.09692109741530561
GOTERM_BP_DIRECT	GO:0036486~ventral trunk neural crest cell migration	4	0.2982848620432513	6.966274101262402E-4	NELL2, NRP1, NRP2, SEMA3F	1102	4	19416	17.618874773139744	0.9513799682883183	0.09750536556573407	0.09692109741530561
GOTERM_BP_DIRECT	GO:0001837~epithelial to mesenchymal transition	11	0.8202833706189411	8.054131740952482E-4	TGFBR3, SMAD4, NOTCH1, NOG, LOXL3, SNAI2, S100A4, HIF1A, FGFR2, LOXL2, TGFBR2	1102	54	19416	3.5890300463803184	0.9696844910928465	0.10920899257497757	0.10855459437102517
GOTERM_BP_DIRECT	GO:0003184~pulmonary valve morphogenesis	7	0.5219985085756897	8.516537581528975E-4	ROBO2, NOTCH1, HEY1, ADAMTS19, SLIT2, SMAD6, STRA6	1102	21	19416	5.872958257713249	0.9751997146446157	0.11197956535228554	0.1113085654216196
GOTERM_BP_DIRECT	GO:0050919~negative chemotaxis	9	0.6711409395973155	0.0015792532124294682	NELL2, SEMA6B, SEMA7A, NRP2, EPHA7, SEMA4F, SEMA3F, SLIT2, EFNA5	1102	40	19416	3.9642468239564423	0.9989487719360294	0.19728738654092673	0.19610520814727286
GOTERM_BP_DIRECT	GO:0010976~positive regulation of neuron projection development	17	1.267710663683818	0.001591393991457118	LYN, NDRG4, MUSK, ITGA3, SERPINF1, DAB2IP, ZNF804A, PLA2G3, TWF1, NDNF, PTK6, STYXL1, RGMA, EHD1, RGS2, ROR1, SERPINI1	1102	123	19416	2.4351290336859814	0.9990027994944305	0.19728738654092673	0.19610520814727286
GOTERM_BP_DIRECT	GO:0097491~sympathetic neuron projection guidance	4	0.2982848620432513	0.0016679063209287521	NELL2, NRP1, NRP2, SEMA3F	1102	5	19416	14.095099818511795	0.9992848995980674	0.20102904240305153	0.1998244433934919
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	18	1.342281879194631	0.001942017858524949	SEMA7A, MEF2C, SMAD4, MYOC, NOG, SMAD9, AXIN2, GLI1, FGF2, FOSL2, MRC2, COL1A1, GJA1, FASN, ID4, SNAI2, LGR4, EPHA2	1102	137	19416	2.31488865632493	0.9997827818090838	0.22774095913891226	0.22637629794102984
GOTERM_BP_DIRECT	GO:0001764~neuron migration	16	1.193139448173005	0.0023297925547628427	GPM6A, NRP1, MEF2C, ITGA3, DCDC2, NAV1, NDNF, GATA2, ACAP3, GJA1, TUBB2B, TUBB2A, TLX3, MDGA1, NEO1, ADGRL3	1102	116	19416	2.430189623881344	0.9999597646308196	0.2612895714833547	0.25972388149520825
GOTERM_BP_DIRECT	GO:0043123~positive regulation of canonical NF-kappaB signal transduction	25	1.864280387770321	0.002348534982219597	GPR89A, EDA, LPAR1, MALT1, GJA1, LGALS1, LURAP1L, S100A13, CD36, IKBKE, APOL3, CD74, MAP3K3, NDFIP1, PRKCB, TNFSF15, CARD9, DAB2IP, RHOC, S100B, EDAR, PELI1, S100A4, ROR1, LIMS1	1102	226	19416	1.9489905722499719	0.9999629142658403	0.2612895714833547	0.25972388149520825
GOTERM_BP_DIRECT	GO:0001574~ganglioside biosynthetic process	5	0.37285607755406414	0.0024603387733707137	ST3GAL5, ST8SIA6, B4GALNT1, ST6GALNAC5, ST6GALNAC6	1102	11	19416	8.008579442336249	0.999977195760136	0.26688524844138817	0.26528602823869724
GOTERM_BP_DIRECT	GO:0007173~epidermal growth factor receptor signaling pathway	14	1.0439970171513795	0.002689464758993879	BCAR3, EPHA7, EPHA6, SHC3, MUSK, EGF, PRICKLE1, EGFR, REPS2, PLCE1, EPHA1, FGFR3, FGFR2, EPHA2	1102	95	19416	2.596465756041647	0.9999915834306611	0.28093207160805517	0.2792486805359627
GOTERM_BP_DIRECT	GO:0001954~positive regulation of cell-matrix adhesion	7	0.5219985085756897	0.002833665150000463	JUP, CSF1, PLEKHA2, CIB1, CD36, EPHA1, UTRN	1102	26	19416	4.743543208153009	0.9999955058158506	0.28093207160805517	0.2792486805359627
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	15	1.1185682326621924	0.002875468813873263	SCARB1, NRP1, CXADR, F11R, SLC7A1, EGFR, VAMP8, PLSCR1, EFNB3, SMPD1, CCR5, LDLR, NECTIN3, CTSB, EPHA2	1102	107	19416	2.469935715860712	0.9999962532874916	0.28093207160805517	0.2792486805359627
GOTERM_BP_DIRECT	GO:0048013~ephrin receptor signaling pathway	13	0.9694258016405668	0.002969712774750828	LYN, EPHA7, EPHA6, MUSK, EFNA5, EGFR, TIAM1, EFNB3, EPHA1, FGFR3, FGFR2, ANKS1B, EPHA2	1102	85	19416	2.694651435891961	0.9999975137995477	0.28093207160805517	0.2792486805359627
GOTERM_BP_DIRECT	GO:0001658~branching involved in ureteric bud morphogenesis	9	0.6711409395973155	0.002978629961528074	SMAD4, DLG1, CITED1, PTCH1, CTNNBIP1, SIX1, HOXD11, FGF2, HOXA11	1102	44	19416	3.6038607490513113	0.999997608433645	0.28093207160805517	0.2792486805359627
GOTERM_BP_DIRECT	GO:0042098~T cell proliferation	9	0.6711409395973155	0.002978629961528074	GJA1, DLG1, CD151, PELI1, HES1, PDE5A, LIPA, CORO1A, MALT1	1102	44	19416	3.6038607490513113	0.999997608433645	0.28093207160805517	0.2792486805359627
GOTERM_BP_DIRECT	GO:0043524~negative regulation of neuron apoptotic process	19	1.4168530947054436	0.0030430530918595516	NRP1, MEF2C, CITED1, PLXND1, UNC5B, FZD9, CBLC, PLA2G3, SIX1, NDNF, CORO1A, HIF1A, NFATC4, CLN3, SIX4, RAD21, CPEB3, HRAS, NES	1102	155	19416	2.1597330367074528	0.9999981931727633	0.28093207160805517	0.2792486805359627
GOTERM_BP_DIRECT	GO:0030198~extracellular matrix organization	20	1.4914243102162565	0.0031971344901089317	COL17A1, COL18A1, COL13A1, COL14A1, NDNF, FBLN1, FURIN, ADAMTS10, COLQ, ADAMTS20, COL1A1, PRDX4, COL1A2, COL5A1, ELF3, CRISPLD2, ADAMTS1, ADAMTS19, COL9A3, RECK	1102	168	19416	2.097485092040446	0.9999990760333354	0.2890076365121386	0.28727585532999633
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	29	2.162565249813572	0.003339372078758689	SEMA7A, CD151, NOTCH1, CSF1, ATP8A1, PIK3R3, CIB1, SEMA3F, GLI1, EGFR, GPER1, PDGFC, HRAS, SEMA6B, CCR1, LYN, CARMIL2, MYOC, EGF, SEMA4F, RHOC, COL1A1, TIAM1, SH3RF2, MYADM, SNAI2, EPHA1, FERMT2, EPHA2	1102	285	19416	1.7927977839335179	0.9999995025557862	0.2957048050966113	0.29393289338135153
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	11	0.8202833706189411	0.0034324393903080205	CPT1A, HOOK2, GAA, DCXR, NPY1R, LIPA, PGM1, HK2, PGM2L1, HK1, PPARD	1102	65	19416	2.9816557308390337	0.9999996682796105	0.29717061853557764	0.2953899234256618
GOTERM_BP_DIRECT	GO:0048846~axon extension involved in axon guidance	5	0.37285607755406414	0.0035259891307612085	NELL2, NRP1, NRP2, SEMA3F, SLIT2	1102	12	19416	7.341197822141562	0.9999997792649965	0.29717061853557764	0.2953899234256618
GOTERM_BP_DIRECT	GO:0090050~positive regulation of cell migration involved in sprouting angiogenesis	8	0.5965697240865026	0.0036298784932900703	TGFBR3, MAP3K3, NRP1, MIR27B, CIB1, MIR31, GATA2, FGF2	1102	36	19416	3.9153055051421655	0.9999998595897744	0.29717061853557764	0.2953899234256618
GOTERM_BP_DIRECT	GO:0048873~homeostasis of number of cells within a tissue	8	0.5965697240865026	0.0036298784932900703	NOTCH1, CSF1, COL14A1, NFKBIZ, GATA2, LIPA, CORO1A, FOSL2	1102	36	19416	3.9153055051421655	0.9999998595897744	0.29717061853557764	0.2953899234256618
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	31	2.3117076808351977	0.0037054170407719075	NOTCH1, NRXN1, ZBTB20, PLA2G3, GATA2, FGF2, HIF1A, GJA1, GPER1, CPNE1, HES1, EMILIN1, CCN2, CD36, HOXA11-AS, HRAS, LDLR, CCR1, MEF2C, NDFIP1, SERPINF1, NOG, ATP2B4, MIR27B, KLF4, ESR1, OVOL2, ID2, MYADM, ID3, RBMS3	1102	314	19416	1.7394430508513763	0.9999998989515583	0.29773712110943157	0.295953031423134
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	8	0.5965697240865026	0.0042617608417287135	ROBO2, GDF11, SDC4, SDC1, SIX1, SLIT2, SMAD6, FGFR2	1102	37	19416	3.8094864374356208	0.999999991047172	0.3296627725370277	0.3276873791085965
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	47	3.5048471290082026	0.004344994343485771	ROBO2, COL18A1, CNTNAP1, NRP2, CD151, PCDH10, COL12A1, CIB1, HAPLN3, F11R, MSLN, ADGRE1, ADGRG1, ISLR, NUAK1, PDZD2, ADGRE5, SIRPA, LPXN, HES1, EMILIN1, SVEP1, CCN2, CD36, NEO1, CCR3, CCR1, CD72, KIRREL2, LAMB3, JUP, ITGA3, ROM1, S100B, L1CAM, NELL2, COL1A1, NFASC, COL5A1, PRPH2, NINJ1, CERCAM, ITGA7, MFGE8, CHST4, FERMT2, EPHA2	1102	543	19416	1.5250223100139375	0.9999999937707346	0.3296627725370277	0.3276873791085965
GOTERM_BP_DIRECT	GO:0030705~cytoskeleton-dependent intracellular transport	6	0.44742729306487694	0.004406646878807929	CCDC88B, CCDC88A, HOOK2, KIF13B, MAP6, PRICKLE1	1102	20	19416	5.285662431941923	0.9999999952384543	0.3296627725370277	0.3276873791085965
GOTERM_BP_DIRECT	GO:0042059~negative regulation of epidermal growth factor receptor signaling pathway	6	0.44742729306487694	0.004406646878807929	RNF115, MVP, DAB2IP, CBLC, PTPRJ, EGFR	1102	20	19416	5.285662431941923	0.9999999952384543	0.3296627725370277	0.3276873791085965
GOTERM_BP_DIRECT	GO:0033628~regulation of cell adhesion mediated by integrin	5	0.37285607755406414	0.00486652792651832	LYN, TESC, LPXN, ITGB1BP1, EPHA2	1102	13	19416	6.776490297361441	0.9999999993586286	0.35789601140954225	0.35575143978090706
GOTERM_BP_DIRECT	GO:1901166~neural crest cell migration involved in autonomic nervous system development	4	0.2982848620432513	0.005356389725732537	NELL2, NRP1, NRP2, SEMA3F	1102	7	19416	10.067928441794141	0.9999999999242697	0.3627392316937295	0.3605656386944123
GOTERM_BP_DIRECT	GO:0070508~cholesterol import	4	0.2982848620432513	0.005356389725732537	SCARB1, STARD4, CD36, LDLR	1102	7	19416	10.067928441794141	0.9999999999242697	0.3627392316937295	0.3605656386944123
GOTERM_BP_DIRECT	GO:0021637~trigeminal nerve structural organization	4	0.2982848620432513	0.005356389725732537	NELL2, NRP1, NRP2, SEMA3F	1102	7	19416	10.067928441794141	0.9999999999242697	0.3627392316937295	0.3605656386944123
GOTERM_BP_DIRECT	GO:0140639~positive regulation of pyroptotic inflammatory response	4	0.2982848620432513	0.005356389725732537	ZDHHC9, GBP2, GBP1, GBP3	1102	7	19416	10.067928441794141	0.9999999999242697	0.3627392316937295	0.3605656386944123
GOTERM_BP_DIRECT	GO:0021828~gonadotrophin-releasing hormone neuronal migration to the hypothalamus	4	0.2982848620432513	0.005356389725732537	NELL2, NRP1, NRP2, NDNF	1102	7	19416	10.067928441794141	0.9999999999242697	0.3627392316937295	0.3605656386944123
GOTERM_BP_DIRECT	GO:0031290~retinal ganglion cell axon guidance	6	0.44742729306487694	0.005517582229035756	ROBO2, NRP1, EPHA7, SEMA4F, SLIT2, EFNA5	1102	21	19416	5.0339642208970705	0.999999999962515	0.3627392316937295	0.3605656386944123
GOTERM_BP_DIRECT	GO:0042474~middle ear morphogenesis	6	0.44742729306487694	0.005517582229035756	OSR2, PRRX1, NAGLU, SIX2, NOG, SIX1	1102	21	19416	5.0339642208970705	0.999999999962515	0.3627392316937295	0.3605656386944123
GOTERM_BP_DIRECT	GO:0001656~metanephros development	7	0.5219985085756897	0.006023376656238519	ROBO2, OSR2, GDF11, CITED1, RDH10, ID3, HOXA11	1102	30	19416	4.111070780399274	0.9999999999958771	0.39008106434953627	0.38774363460233924
GOTERM_BP_DIRECT	GO:0060348~bone development	10	0.7457121551081283	0.006379889736457882	TTC9, GJA1, MYOC, PDGFC, OGN, PLS3, NOTUM, PAPSS2, FGFR2, TGM2	1102	60	19416	2.9364791288566243	0.9999999999991307	0.3927209890268548	0.39036774041779787
GOTERM_BP_DIRECT	GO:0016126~sterol biosynthetic process	5	0.37285607755406414	0.006510700175970913	SQLE, FAXDC2, MSMO1, MVD, HMGCR	1102	14	19416	6.292455276121339	0.999999999999509	0.3927209890268548	0.39036774041779787
GOTERM_BP_DIRECT	GO:0042987~amyloid precursor protein catabolic process	5	0.37285607755406414	0.006510700175970913	BACE1, ADAM19, CLN3, DHCR24, ABCG1	1102	14	19416	6.292455276121339	0.999999999999509	0.3927209890268548	0.39036774041779787
GOTERM_BP_DIRECT	GO:0034383~low-density lipoprotein particle clearance	5	0.37285607755406414	0.006510700175970913	EHD1, SCARB1, CD36, LIPA, LDLR	1102	14	19416	6.292455276121339	0.999999999999509	0.3927209890268548	0.39036774041779787
GOTERM_BP_DIRECT	GO:0034220~monoatomic ion transmembrane transport	18	1.342281879194631	0.006516688455850092	GPR89A, TTYH3, ATP8A1, TMEM120A, ATP2B4, ANO9, NEDD4L, TMC6, GPR89B, ANO3, TPCN1, GJC1, GJA1, ATP7B, CLCN4, ANXA6, SFXN3, ATP13A2	1102	154	19416	2.059348999457892	0.9999999999995216	0.3927209890268548	0.39036774041779787
GOTERM_BP_DIRECT	GO:0045747~positive regulation of Notch signaling pathway	9	0.6711409395973155	0.006689476810613461	ROBO2, NOTCH1, ZMIZ1, MFNG, AAK1, HES1, ITGB1BP1, RFNG, NOTCH2NLA	1102	50	19416	3.171397459165154	0.9999999999997751	0.3976115052226275	0.3952289518380254
GOTERM_BP_DIRECT	GO:0051056~regulation of small GTPase mediated signal transduction	15	1.1185682326621924	0.0069539912254414195	PLEKHG3, ARHGEF10, STARD13, ARHGAP1, ARHGEF19, ARHGAP29, RHOF, RAP1GAP, DEF6, ARHGAP23, ARHGAP22, TIAM1, ARHGAP31, MCF2L, SIPA1	1102	118	19416	2.239687471161832	0.9999999999999292	0.40457442628819296	0.40215014993799864
